id,property_type,address,neighborhood,city,price,sq_m_built,n_bedrooms,bathrooms,floor,year_built,exterior,lift,terrace,balcony,second_hand,needs_renovating,parking,swimming pool,garden,air_conditioning ,heating,log_price,city-neighborhood
103375204,Flat / apartment,"calle de Sant Pau, 25",El Raval,Barcelona,530000.0,80,2,1,3,1912.0,True,True,True,True,True,False,False,False,False,True,True,13.180634172318978,Barcelona - El Raval
94000904,Flat / apartment,Hospìtal,El Raval,Barcelona,165000.0,58,2,1,3,1850.0,True,False,False,True,True,False,False,False,False,False,False,12.013706813470414,Barcelona - El Raval
104382041,Flat / apartment,El Raval,Ciutat Vella,Barcelona,430000.0,155,3,2,1,2003.0,True,True,True,True,True,False,False,False,False,True,True,12.971542813248437,Barcelona - Ciutat Vella
97791792,Flat / apartment,rambla del Raval,El Raval,Barcelona,279999.0,89,2,2,3,1920.0,True,False,False,True,True,False,False,False,False,True,True,12.542544882151386,Barcelona - El Raval
104397583,Flat / apartment,calle de les Carretes,El Raval,Barcelona,230000.0,70,2,2,1,1900.0,True,True,False,True,True,False,False,False,False,True,False,12.345838935721968,Barcelona - El Raval
102336106,Flat / apartment,El Raval,Ciutat Vella,Barcelona,310000.0,73,2,1,4,1900.0,True,True,False,True,True,False,False,False,False,True,True,12.644330802262578,Barcelona - Ciutat Vella
101044355,Flat / apartment,El Raval,Ciutat Vella,Barcelona,335000.0,149,4,2,0,1900.0,True,False,False,False,True,False,False,False,False,False,False,12.721888795877375,Barcelona - Ciutat Vella
102741132,Flat / apartment,El Raval,Ciutat Vella,Barcelona,127000.0,33,2,1,5,1819.0,True,False,False,True,True,False,False,False,False,False,True,11.751950239425476,Barcelona - Ciutat Vella
104348134,Flat / apartment,calle del Notariat,El Raval,Barcelona,649000.0,118,3,2,3,1860.0,True,True,False,True,True,False,False,False,False,True,True,13.38318953651709,Barcelona - El Raval
103801017,Flat / apartment,calle de la Reina Amàlia,El Raval,Barcelona,138500.0,50,2,2,1,1900.0,False,False,False,True,True,True,False,False,False,False,False,11.83863282480007,Barcelona - El Raval
103775272,Studio flat,calle de Lancaster,El Raval,Barcelona,330000.0,54,0,1,1,1900.0,True,True,True,True,True,False,False,False,False,True,True,12.706850963741102,Barcelona - El Raval
101435479,Flat / apartment,calle de Sant Pau,El Raval,Barcelona,450000.0,110,2,2,1,1850.0,True,False,True,False,True,False,False,False,False,True,True,13.017005083966255,Barcelona - El Raval
102756178,Flat / apartment,calle de les Cabres,El Raval,Barcelona,225000.0,33,1,1,2,1900.0,True,False,False,True,True,False,False,False,False,True,True,12.323860125621126,Barcelona - El Raval
84119197,Flat / apartment,rambla La,El Raval,Barcelona,1350000.0,224,4,3,1,1910.0,True,False,True,True,True,False,False,False,False,True,True,14.115615891155079,Barcelona - El Raval
104245206,Flat / apartment,avenida del Paral·lel,El Raval,Barcelona,350000.0,75,3,2,5,1970.0,True,True,False,True,True,False,False,False,False,True,True,12.765691290604371,Barcelona - El Raval
103690013,Flat / apartment,calle d'En Botella,El Raval,Barcelona,199000.0,57,1,1,2,2001.0,False,True,False,False,True,False,False,False,False,False,True,12.201065128819632,Barcelona - El Raval
93523130,Flat / apartment,El Raval,Ciutat Vella,Barcelona,120500.0,54,3,1,3,1900.0,False,False,False,False,True,False,False,False,False,False,True,11.699413330633599,Barcelona - Ciutat Vella
104142563,Flat / apartment,calle d'En Roig,El Raval,Barcelona,180000.0,70,2,1,4,1850.0,True,False,False,True,True,True,False,False,False,False,False,12.100717685412471,Barcelona - El Raval
100859087,Flat / apartment,El Raval,Ciutat Vella,Barcelona,448000.0,56,1,1,0,1900.0,False,True,True,False,True,False,False,False,False,True,True,13.012550743537489,Barcelona - Ciutat Vella
104182440,Flat / apartment,calle de Sant Bartomeu,El Raval,Barcelona,199900.0,40,1,1,2,1850.0,True,True,False,True,True,False,False,False,False,False,False,12.20557752297723,Barcelona - El Raval
104023286,Penthouse,calle de Sant Pau,El Raval,Barcelona,415000.0,69,2,1,5,1900.0,True,False,True,False,True,False,False,False,False,True,False,12.936036208848487,Barcelona - El Raval
103774998,Flat / apartment,calle de Ferlandina,El Raval,Barcelona,190000.0,73,4,1,1,1900.0,True,False,False,False,True,False,False,False,False,False,True,12.154784614286667,Barcelona - El Raval
103953486,Flat / apartment,calle Nou de la Rambla,El Raval,Barcelona,155000.0,41,2,1,4,1900.0,True,False,False,True,True,False,False,False,False,False,True,11.951186847493476,Barcelona - El Raval
99616397,Flat / apartment,calle sant marti,El Raval,Barcelona,186000.0,45,1,1,1,1850.0,True,True,False,True,True,False,False,False,False,True,True,12.133507329024972,Barcelona - El Raval
97670228,Flat / apartment,El Raval,Ciutat Vella,Barcelona,1500000.0,214,2,1,0,1900.0,True,True,True,False,True,False,False,False,False,False,False,14.220976332738882,Barcelona - Ciutat Vella
103795015,Flat / apartment,calle Botella,El Raval,Barcelona,199000.0,57,1,1,2,2001.0,True,True,False,False,True,False,False,False,False,False,True,12.201065128819632,Barcelona - El Raval
97743178,Flat / apartment,calle de les Cabres,El Raval,Barcelona,220000.0,36,2,1,3,1860.0,True,True,False,False,True,False,False,False,False,True,True,12.301387370778713,Barcelona - El Raval
103923048,Flat / apartment,El Raval,Ciutat Vella,Barcelona,383250.0,67,1,1,2,1890.0,True,True,True,True,True,False,False,False,False,True,True,12.85644540599354,Barcelona - Ciutat Vella
102127806,Flat / apartment,calle d'En Robador,El Raval,Barcelona,199000.0,61,1,1,2,1900.0,True,False,False,True,True,False,False,False,False,True,True,12.201065128819632,Barcelona - El Raval
101411658,Flat / apartment,El Raval,Ciutat Vella,Barcelona,380000.0,91,2,2,1,1900.0,True,False,False,True,True,False,False,False,False,True,True,12.847929163278053,Barcelona - Ciutat Vella
103862938,Flat / apartment,"calle d'En Sant Climent, 14",El Raval,Barcelona,138000.0,35,1,1,1,1900.0,False,False,False,True,True,False,False,False,False,True,True,11.835016210489899,Barcelona - El Raval
103824316,Flat / apartment,"calle de Sant Pau, 61",El Raval,Barcelona,135000.0,49,1,1,2,1900.0,True,False,False,True,True,True,False,False,False,False,False,11.813037464800539,Barcelona - El Raval
101917230,Flat / apartment,"Urb. C/ Príncipe de Viana, El Raval",Ciutat Vella,Barcelona,190000.0,57,1,1,5,1900.0,False,False,False,False,True,False,False,False,False,False,True,12.154784614286667,Barcelona - Ciutat Vella
100450969,Flat / apartment,"Urb. Sant Antoni Abat, El Raval",Ciutat Vella,Barcelona,136000.0,51,3,1,2,1900.0,False,False,False,False,True,False,False,False,False,False,True,11.820417517632333,Barcelona - Ciutat Vella
104078950,Flat / apartment,calle del Carme,El Raval,Barcelona,299000.0,94,2,1,2,1900.0,True,False,False,False,True,False,False,False,False,False,False,12.608202196848836,Barcelona - El Raval
98781352,Duplex,calle de Sant Antoni Abat,El Raval,Barcelona,159000.0,190,5,2,1,1855.0,True,False,False,False,True,True,False,False,False,False,True,11.976665770490767,Barcelona - El Raval
103025927,Flat / apartment,El Raval,Ciutat Vella,Barcelona,86000.0,33,2,1,2,1889.0,True,False,False,True,True,False,False,False,False,False,False,11.362114203075018,Barcelona - Ciutat Vella
103980870,Flat / apartment,"calle La boqueria, 1",El Gòtic,Barcelona,950000.0,197,2,3,1,1890.0,True,True,False,False,False,False,False,False,False,True,True,13.76421831620775,Barcelona - El Gòtic
103413343,Flat / apartment,Estruc,El Gòtic,Barcelona,349000.0,81,2,1,4,1809.0,True,False,False,True,True,False,False,False,False,False,True,12.762830066509972,Barcelona - El Gòtic
100976586,Flat / apartment,"calle Còdols, 13",El Gòtic,Barcelona,470000.0,79,2,2,2,1890.0,True,True,False,False,False,False,False,False,False,True,True,13.060490101343552,Barcelona - El Gòtic
102553816,Flat / apartment,rambla La,El Gòtic,Barcelona,1040000.0,179,3,3,0,1890.0,True,False,False,True,True,False,False,False,False,True,True,13.854732232655556,Barcelona - El Gòtic
101093216,Penthouse,calle dels Còdols,El Gòtic,Barcelona,770000.0,113,3,2,3,1900.0,True,True,True,True,True,False,False,False,False,True,True,13.554147092530322,Barcelona - El Gòtic
104340271,Flat / apartment,calle de l'Arc de Sant Ramon del Call,El Gòtic,Barcelona,650000.0,135,3,3,1,1850.0,True,True,True,True,True,False,False,False,False,False,True,13.384729180332174,Barcelona - El Gòtic
96465219,Flat / apartment,Passatge del Patriarca,El Gòtic,Barcelona,495000.0,70,1,1,7,1890.0,True,True,False,False,True,False,False,False,False,True,True,13.112315061750808,Barcelona - El Gòtic
101095718,Flat / apartment,calle de n'Amargós,El Gòtic,Barcelona,320000.0,77,4,1,1,1800.0,True,False,True,True,True,False,False,False,False,True,True,12.676079399771027,Barcelona - El Gòtic
103351143,Flat / apartment,calle de Simó Oller,El Gòtic,Barcelona,595000.0,131,6,4,2,1800.0,True,True,False,True,True,True,False,False,False,False,True,13.296318365198623,Barcelona - El Gòtic
100554246,Penthouse,calle de la Canuda,El Gòtic,Barcelona,495000.0,95,2,1,5,1885.0,True,True,True,False,True,False,False,False,False,True,True,13.112315061750808,Barcelona - El Gòtic
103252497,Flat / apartment,calle de la Palla,El Gòtic,Barcelona,695000.0,120,3,2,0,1850.0,True,True,False,True,True,False,False,False,False,False,False,13.451668563394815,Barcelona - El Gòtic
99306956,Flat / apartment,"codols, 26",El Gòtic,Barcelona,300150.0,90,4,1,1,1944.0,True,True,False,False,True,True,False,False,False,False,False,12.612040960341938,Barcelona - El Gòtic
103401161,Penthouse,Canuda Nn,El Gòtic,Barcelona,495000.0,75,2,1,5,1999.0,True,True,True,False,True,False,False,False,False,False,True,13.112315061750808,Barcelona - El Gòtic
101933716,Penthouse,El Gòtic,Ciutat Vella,Barcelona,495000.0,65,2,1,5,1885.0,True,True,True,False,True,False,False,False,False,True,True,13.112315061750808,Barcelona - Ciutat Vella
104123906,Flat / apartment,El Gòtic,Ciutat Vella,Barcelona,250000.0,50,2,1,1,1976.0,True,True,False,True,True,False,False,False,False,False,False,12.429220196836383,Barcelona - Ciutat Vella
101278460,Penthouse,canuda,El Gòtic,Barcelona,549000.0,95,2,1,5,1885.0,True,True,True,False,True,False,False,False,False,True,True,13.215855541983634,Barcelona - El Gòtic
96865438,Flat / apartment,calle de Duran i Bas,El Gòtic,Barcelona,420000.0,94,2,2,3,1900.0,True,True,False,True,True,False,False,False,False,True,True,12.948012371209098,Barcelona - El Gòtic
104398583,Flat / apartment,"calle de la Mediterrània, 4",La Barceloneta,Barcelona,359000.0,55,2,2,2,1936.0,True,True,False,True,True,False,False,False,False,True,True,12.791080452981857,Barcelona - La Barceloneta
104393751,Flat / apartment,"calle de Sant Elm, 74",La Barceloneta,Barcelona,130000.0,34,1,1,0,1900.0,True,False,False,False,True,False,False,False,False,False,True,11.775297421715827,Barcelona - La Barceloneta
103141943,Flat / apartment,calle de Berenguer Mallol,La Barceloneta,Barcelona,237000.0,39,2,1,1,1928.0,True,True,False,True,True,False,False,False,False,True,True,12.37581963951765,Barcelona - La Barceloneta
102041190,Flat / apartment,La Barceloneta,Ciutat Vella,Barcelona,175000.0,34,1,1,1,1920.0,True,False,False,True,True,True,False,False,False,True,True,12.07254696717504,Barcelona - Ciutat Vella
104355864,Flat / apartment,calle de les Ciències,Horta,Barcelona,309000.0,78,3,2,2,1982.0,True,True,True,False,True,False,False,False,False,True,True,12.6410997921206,Barcelona - Horta
104382728,Flat / apartment,calle de Coïmbra,Horta,Barcelona,195000.0,71,3,1,1,1976.0,True,True,False,False,True,False,False,False,False,False,True,12.180759965737863,Barcelona - Horta
104257016,Flat / apartment,calle de Santa Joana d'Arc,Horta,Barcelona,210000.0,76,3,1,1,1968.0,True,True,False,False,True,False,False,False,False,False,True,12.25486757159303,Barcelona - Horta
104034134,Duplex,Horta,Horta Guinardó,Barcelona,196000.0,102,3,1,0,1957.0,False,False,True,False,True,True,False,False,False,False,True,12.185875040240456,Barcelona - Horta Guinardó
104131336,Flat / apartment,calle de Martorelles,Ciutat Meridiana - Torre Baró - Vallbona,Barcelona,190000.0,110,3,1,1,1969.0,True,False,True,True,True,False,False,False,False,False,False,12.154784614286667,Barcelona - Ciutat Meridiana - Torre Baró - Vallbona
102819628,Studio flat,Ciutat Meridiana - Torre Baró - Vallbona,Nou Barris,Barcelona,135000.0,66,0,1,0,1968.0,False,True,False,False,True,False,False,False,False,False,True,11.813037464800539,Barcelona - Nou Barris
103843963,Flat / apartment,La Verneda i la Pau,Sant Martí,Barcelona,373000.0,113,4,2,1,1984.0,True,True,True,True,True,False,True,False,False,False,True,12.829336379587506,Barcelona - Sant Martí
103071536,Flat / apartment,La Verneda i la Pau,Sant Martí,Barcelona,275000.0,95,3,1,5,1975.0,False,True,False,False,True,False,False,False,False,False,True,12.524530013005734,Barcelona - Sant Martí
104012039,Flat / apartment,"calle de Cantàbria, 57",La Verneda i la Pau,Barcelona,275000.0,82,3,1,5,1984.0,True,True,False,True,True,False,False,False,False,False,True,12.524530013005734,Barcelona - La Verneda i la Pau
102023006,Flat / apartment,Sant Pere Mes Alt,Sant Pere - Santa Caterina i la Ribera,Barcelona,895000.0,232,4,2,1,1890.0,True,False,True,False,True,False,False,False,False,True,True,13.704580114574805,Barcelona - Sant Pere - Santa Caterina i la Ribera
101974543,Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,Barcelona,2200000.0,310,3,3,1,1900.0,True,True,True,True,True,False,False,False,False,True,True,14.603968372873895,Barcelona - Ciutat Vella
104331430,Flat / apartment,calle dels Cotoners,Sant Pere - Santa Caterina i la Ribera,Barcelona,475000.0,150,2,4,1,1855.0,True,True,False,True,True,True,False,False,False,False,True,13.07107218827772,Barcelona - Sant Pere - Santa Caterina i la Ribera
103425417,Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,Barcelona,429000.0,107,3,2,2,1870.0,True,False,False,True,True,False,False,False,False,False,True,12.969214528909768,Barcelona - Ciutat Vella
104374913,Flat / apartment,"calle del Fonollar, 7",Sant Pere - Santa Caterina i la Ribera,Barcelona,255000.0,72,3,2,4,1900.0,True,False,True,True,True,True,False,False,False,True,True,12.449022745701502,Barcelona - Sant Pere - Santa Caterina i la Ribera
103395490,Flat / apartment,calle d'Ortigosa,Sant Pere - Santa Caterina i la Ribera,Barcelona,750000.0,161,4,2,1,1940.0,True,True,True,True,True,True,False,False,False,True,True,13.527829818844937,Barcelona - Sant Pere - Santa Caterina i la Ribera
104324432,Flat / apartment,calle de Corretger,Sant Pere - Santa Caterina i la Ribera,Barcelona,260000.0,50,1,1,4,1790.0,True,False,False,True,True,False,False,False,False,True,True,12.468440756144114,Barcelona - Sant Pere - Santa Caterina i la Ribera
104162588,Flat / apartment,paseo de Pujades,Sant Pere - Santa Caterina i la Ribera,Barcelona,535000.0,74,2,2,3,1970.0,True,True,True,False,True,False,False,False,False,True,True,13.190023895035274,Barcelona - Sant Pere - Santa Caterina i la Ribera
103243929,Flat / apartment,calle de la Princesa Nn,Sant Pere - Santa Caterina i la Ribera,Barcelona,865000.0,128,3,3,2,1925.0,False,False,False,False,True,False,False,False,False,True,True,13.670485941982712,Barcelona - Sant Pere - Santa Caterina i la Ribera
93771919,Flat / apartment,via Laietana,Sant Pere - Santa Caterina i la Ribera,Barcelona,295000.0,66,1,2,1,1925.0,True,True,False,False,True,False,False,False,False,True,True,12.59473402514672,Barcelona - Sant Pere - Santa Caterina i la Ribera
104374123,Flat / apartment,"calle d'En Cortines, 16",Sant Pere - Santa Caterina i la Ribera,Barcelona,180000.0,42,2,1,3,1925.0,True,False,False,True,True,True,False,False,False,False,True,12.100717685412471,Barcelona - Sant Pere - Santa Caterina i la Ribera
101872778,Flat / apartment,calle de Gombau,Sant Pere - Santa Caterina i la Ribera,Barcelona,249000.0,72,3,2,4,1900.0,True,False,False,True,True,False,False,False,False,True,True,12.425212191503038,Barcelona - Sant Pere - Santa Caterina i la Ribera
101129462,Flat / apartment,via Laietana,Sant Pere - Santa Caterina i la Ribera,Barcelona,795000.0,88,2,2,2,1925.0,True,True,False,False,True,False,False,False,False,True,True,13.586098651497313,Barcelona - Sant Pere - Santa Caterina i la Ribera
103928188,Flat / apartment,calle del Dr. Aiguader,Sant Pere - Santa Caterina i la Ribera,Barcelona,360000.0,62,1,1,3,2010.0,True,True,False,False,True,False,False,False,False,True,True,12.793862088206213,Barcelona - Sant Pere - Santa Caterina i la Ribera
103385565,Flat / apartment,"calle de la Ribera, 1",Sant Pere - Santa Caterina i la Ribera,Barcelona,940000.0,104,2,2,3,1900.0,True,True,True,False,True,False,False,False,False,True,True,13.753636218075409,Barcelona - Sant Pere - Santa Caterina i la Ribera
101149171,Penthouse,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,Barcelona,2500000.0,293,0,2,0,1830.0,True,True,True,False,True,False,False,False,False,False,True,14.731801689838349,Barcelona - Ciutat Vella
103160616,Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,Barcelona,350000.0,113,4,2,5,1900.0,True,False,False,True,True,False,False,False,False,True,True,12.765691290604371,Barcelona - Ciutat Vella
104150044,Flat / apartment,calle de la Blanqueria,Sant Pere - Santa Caterina i la Ribera,Barcelona,370000.0,94,2,2,3,1925.0,True,False,False,True,True,False,False,False,False,True,True,12.821260987319457,Barcelona - Sant Pere - Santa Caterina i la Ribera
97353267,Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,Barcelona,475000.0,155,4,2,1,1855.0,True,True,False,False,True,False,False,False,False,False,False,13.07107218827772,Barcelona - Ciutat Vella
101678251,Flat / apartment,via laetana,Sant Pere - Santa Caterina i la Ribera,Barcelona,795000.0,103,2,2,1,1934.0,True,True,False,False,True,False,False,False,False,True,True,13.586098651497313,Barcelona - Sant Pere - Santa Caterina i la Ribera
99874806,Flat / apartment,Sant Pere - Santa Caterina i la Ribera,Ciutat Vella,Barcelona,300000.0,67,2,1,3,1900.0,True,False,False,False,True,False,False,False,False,False,False,12.611541086966115,Barcelona - Ciutat Vella
103856838,Flat / apartment,calle de Sardenya,El Camp d'En Grassot i Gràcia Nova,Barcelona,410000.0,82,3,2,4,1975.0,True,True,False,False,True,False,False,False,False,False,False,12.923914877701906,Barcelona - El Camp d'En Grassot i Gràcia Nova
104154425,Flat / apartment,calle de Còrsega,El Camp d'En Grassot i Gràcia Nova,Barcelona,479000.0,145,2,1,0,1940.0,True,True,False,True,True,False,False,False,False,True,True,13.079457964073546,Barcelona - El Camp d'En Grassot i Gràcia Nova
104336634,Duplex,paseo de la Peira Nn,Can Peguera - El Turó de la Peira,Barcelona,180000.0,126,3,2,0,1954.0,True,False,True,False,True,False,False,False,False,True,False,12.100717685412471,Barcelona - Can Peguera - El Turó de la Peira
102842169,Flat / apartment,"Urb. Montsant, Can Peguera - El Turó de la Peira",Nou Barris,Barcelona,59300.0,31,2,1,0,1968.0,False,True,False,False,True,False,False,False,False,False,True,10.990381448250039,Barcelona - Nou Barris
103662585,Flat / apartment,calle de Beret,Can Peguera - El Turó de la Peira,Barcelona,139500.0,62,2,1,3,1959.0,True,True,False,False,True,True,False,False,False,False,False,11.845827048676645,Barcelona - Can Peguera - El Turó de la Peira
102563733,Flat / apartment,avenida del Bogatell,La Vila Olímpica del Poblenou,Barcelona,690000.0,134,4,2,3,1992.0,True,True,True,False,True,False,False,False,False,True,True,13.444448325847754,Barcelona - La Vila Olímpica del Poblenou
100239333,Flat / apartment,"calle de la Marina, 72",La Vila Olímpica del Poblenou,Barcelona,520000.0,108,3,2,2,1992.0,True,True,False,True,True,False,False,False,False,True,True,13.161586013632684,Barcelona - La Vila Olímpica del Poblenou
103163300,Flat / apartment,La Sagrada Família,Eixample,Barcelona,932000.0,125,3,2,0,1940.0,False,True,True,False,True,False,False,False,False,True,True,13.745089166628526,Barcelona - Eixample
101180121,Flat / apartment,calle de Sardenya,La Sagrada Família,Barcelona,365000.0,79,1,1,4,1903.0,True,False,False,True,True,False,False,False,False,True,True,12.807655372286902,Barcelona - La Sagrada Família
102820865,Flat / apartment,calle de Lepant,La Sagrada Família,Barcelona,330000.0,72,4,1,3,1938.0,True,True,False,True,True,False,False,False,False,False,True,12.706850963741102,Barcelona - La Sagrada Família
103351431,Flat / apartment,calle de Aragón,La Sagrada Família,Barcelona,270000.0,50,1,1,4,1930.0,True,True,True,True,True,False,False,False,False,True,True,12.506180941677357,Barcelona - La Sagrada Família
103932067,Flat / apartment,calle d'Aragó,La Sagrada Família,Barcelona,380000.0,74,1,1,0,1924.0,True,True,True,True,True,False,False,False,False,True,True,12.847929163278053,Barcelona - La Sagrada Família
102704915,Flat / apartment,calle de Lepant,La Sagrada Família,Barcelona,330000.0,72,4,1,3,1938.0,False,True,False,False,True,False,False,False,False,False,True,12.706850963741102,Barcelona - La Sagrada Família
103940517,Flat / apartment,calle de Provença,La Sagrada Família,Barcelona,350000.0,42,2,1,2,1929.0,False,True,False,False,True,False,False,False,False,True,True,12.765691290604371,Barcelona - La Sagrada Família
104302790,Flat / apartment,La Sagrada Família,Eixample,Barcelona,265000.0,50,2,1,2,1940.0,True,True,False,True,True,False,False,False,False,False,True,12.487488878546145,Barcelona - Eixample
104389110,Flat / apartment,calle de Lepant,La Sagrada Família,Barcelona,308000.0,66,3,1,1,1936.0,True,False,False,True,True,True,False,False,False,False,True,12.637858308703688,Barcelona - La Sagrada Família
103075841,Flat / apartment,calle del Puig Castellar,El Carmel,Barcelona,430000.0,164,3,2,0,1979.0,True,True,True,False,True,False,False,False,False,True,False,12.971542813248437,Barcelona - El Carmel
96813926,Flat / apartment,"calle Lluís Marià Vidal , 92",El Carmel,Barcelona,305000.0,76,2,2,0,1970.0,True,True,True,False,False,False,False,False,False,False,True,12.628070334272698,Barcelona - El Carmel
102533813,Flat / apartment,"Urb. Conca De Tremp, El Carmel",Horta Guinardó,Barcelona,123300.0,69,3,1,2,1970.0,False,False,False,False,True,False,False,False,False,False,True,11.722383799419628,Barcelona - Horta Guinardó
101868951,House,calle de Mühlberg,El Carmel,Barcelona,235000.0,96,4,2,0,1955.0,False,False,False,False,True,False,False,False,False,False,True,12.367345048436391,Barcelona - El Carmel
100282427,Semi-detached house,calle de Mühlberg,El Carmel,Barcelona,235000.0,96,4,2,2,1955.0,False,False,True,True,True,True,False,False,False,False,False,12.367345048436391,Barcelona - El Carmel
103718473,Flat / apartment,"calle del Llobregós, 103",El Carmel,Barcelona,189000.0,65,3,1,3,1970.0,True,True,False,False,True,False,False,False,False,False,True,12.149507585033072,Barcelona - El Carmel
102961028,Penthouse,El Carmel,Horta Guinardó,Barcelona,199500.0,65,2,1,4,1970.0,True,False,False,False,True,False,False,False,False,False,True,12.20357452783082,Barcelona - Horta Guinardó
103879358,Flat / apartment,"Urb. Puig Castellar, El Carmel",Horta Guinardó,Barcelona,117600.0,67,2,1,0,1970.0,False,False,False,False,True,False,False,False,False,False,True,11.67505281781187,Barcelona - Horta Guinardó
103133761,Flat / apartment,avenida de les Corts Catalanes,El Besós,Sant Adriá de Besós,150000.0,69,3,1,10,1970.0,True,True,False,True,True,False,False,False,False,False,True,11.918397239722838,Sant Adriá de Besós - El Besós
98264311,Flat / apartment,paseo de Gràcia,La Dreta de l'Eixample,Barcelona,2650000.0,219,4,4,2,2023.0,True,True,True,True,True,False,False,False,False,True,True,14.790070575320824,Barcelona - La Dreta de l'Eixample
104249392,Flat / apartment,calle de Roger de Llúria,La Dreta de l'Eixample,Barcelona,1500000.0,161,3,3,3,1901.0,True,True,True,True,True,False,False,False,False,True,True,14.220976332738882,Barcelona - La Dreta de l'Eixample
103227574,Flat / apartment,calle de la Diputació,La Dreta de l'Eixample,Barcelona,895000.0,129,2,2,4,1900.0,True,True,False,True,True,False,False,False,False,True,True,13.704580114574805,Barcelona - La Dreta de l'Eixample
100026242,Flat / apartment,rambla de Catalunya,La Dreta de l'Eixample,Barcelona,1300000.0,216,6,3,0,1903.0,True,True,False,True,True,False,False,False,False,True,True,14.077875591662238,Barcelona - La Dreta de l'Eixample
103830579,Flat / apartment,calle de València,La Dreta de l'Eixample,Barcelona,600000.0,111,3,2,2,1984.0,True,True,True,False,True,False,False,False,False,True,True,13.304686600863562,Barcelona - La Dreta de l'Eixample
103846081,Flat / apartment,calle de Mallorca,La Dreta de l'Eixample,Barcelona,1780000.0,195,4,2,1,1910.0,True,True,True,True,True,False,False,False,False,True,True,14.392124484065864,Barcelona - La Dreta de l'Eixample
104365753,Flat / apartment,calle Girona,La Dreta de l'Eixample,Barcelona,938840.0,131,3,2,1,1920.0,True,True,False,True,False,False,False,False,False,True,True,13.752401414779131,Barcelona - La Dreta de l'Eixample
104366374,Flat / apartment,calle Girona,La Dreta de l'Eixample,Barcelona,603480.0,87,2,2,1,1920.0,False,True,True,False,False,False,False,False,False,True,True,13.310469836008382,Barcelona - La Dreta de l'Eixample
103880916,Flat / apartment,calle de València,La Dreta de l'Eixample,Barcelona,498000.0,132,2,2,0,1890.0,True,False,False,False,True,False,False,False,False,False,True,13.118357364036902,Barcelona - La Dreta de l'Eixample
103697199,Flat / apartment,calle del Rosselló,La Dreta de l'Eixample,Barcelona,2300000.0,363,7,4,1,1919.0,True,True,True,True,True,True,False,False,False,False,True,14.648420115681892,Barcelona - La Dreta de l'Eixample
103833856,Flat / apartment,rambla de Catalunya,La Dreta de l'Eixample,Barcelona,1700000.0,280,3,3,0,1900.0,True,True,True,True,True,False,False,False,False,True,True,14.346139397261565,Barcelona - La Dreta de l'Eixample
97312522,Flat / apartment,"rambla Catalunya, 29",La Dreta de l'Eixample,Barcelona,1300000.0,110,2,2,1,1920.0,True,True,False,True,False,False,False,False,False,False,True,14.077875591662238,Barcelona - La Dreta de l'Eixample
104218758,Penthouse,calle de Girona Nn,La Dreta de l'Eixample,Barcelona,1275000.0,188,2,2,5,1997.0,True,True,True,False,True,False,False,False,False,True,True,14.058457520888082,Barcelona - La Dreta de l'Eixample
103684992,Flat / apartment,calle de Provença,La Dreta de l'Eixample,Barcelona,1150000.0,187,4,2,3,1899.0,True,True,False,True,True,True,False,False,False,False,True,13.955273369904273,Barcelona - La Dreta de l'Eixample
104101684,Flat / apartment,La Dreta de l'Eixample,Eixample,Barcelona,1740000.0,206,3,4,2,1940.0,True,True,False,True,True,False,True,False,False,True,False,14.36939624590319,Barcelona - Eixample
103315173,Flat / apartment,plaza Tetuan,La Dreta de l'Eixample,Barcelona,950000.0,239,6,2,2,1920.0,True,True,False,True,True,False,False,False,False,False,True,13.76421831620775,Barcelona - La Dreta de l'Eixample
100269640,Flat / apartment,rambla La Nn,La Dreta de l'Eixample,Barcelona,380000.0,130,4,2,2,1920.0,True,False,True,True,True,True,False,False,False,False,True,12.847929163278053,Barcelona - La Dreta de l'Eixample
104226768,Flat / apartment,calle de Bergara,La Dreta de l'Eixample,Barcelona,750000.0,138,5,3,1,1920.0,True,True,True,True,True,True,False,False,False,False,True,13.527829818844937,Barcelona - La Dreta de l'Eixample
103126180,Flat / apartment,paseo de Gracia,La Dreta de l'Eixample,Barcelona,1000000.0,146,3,2,1,1920.0,True,True,False,False,True,False,False,False,False,False,True,13.815511557963774,Barcelona - La Dreta de l'Eixample
103681742,Flat / apartment,calle de Provença,La Dreta de l'Eixample,Barcelona,1150000.0,187,4,2,3,1899.0,True,True,False,True,True,True,False,False,False,False,True,13.955273369904273,Barcelona - La Dreta de l'Eixample
100667345,Flat / apartment,paseo de Gracia,La Dreta de l'Eixample,Barcelona,1290000.0,95,2,2,8,2006.0,True,True,False,False,True,False,True,False,False,True,True,14.070153551531353,Barcelona - La Dreta de l'Eixample
102892136,Flat / apartment,Passeig de Gràcia,La Dreta de l'Eixample,Barcelona,950000.0,90,2,2,4,1920.0,True,True,False,False,True,False,True,False,False,True,True,13.76421831620775,Barcelona - La Dreta de l'Eixample
